,,,11.9629996E-3,379.99999523E-3,,,,,11.9629996E-3,3.45599977E-3,
,,,11.9639998E-3,379.99999523E-3,,,,,11.9639998E-3,4.03199997E-3,
,,,11.9650001E-3,379.99999523E-3,,,,,11.9650001E-3,4.03199997E-3,
,,,11.9659994E-3,379.99999523E-3,,,,,11.9659994E-3,2.3039998E-3,
,,,11.9669996E-3,379.99999523E-3,,,,,11.9669996E-3,4.03199997E-3,
,,,11.9679999E-3,379.99999523E-3,,,,,11.9679999E-3,3.45599977E-3,
,,,11.9690001E-3,379.99999523E-3,,,,,11.9690001E-3,4.03199997E-3,
,,,11.9699994E-3,379.99999523E-3,,,,,11.9699994E-3,3.45599977E-3,
,,,11.9709997E-3,379.99999523E-3,,,,,11.9709997E-3,2.3039998E-3,
,,,11.9719999E-3,399.99997616E-3,,,,,11.9719999E-3,2.3039998E-3,
,,,11.9729992E-3,399.99997616E-3,,,,,11.9729992E-3,3.45599977E-3,
,,,11.9739994E-3,399.99997616E-3,,,,,11.9739994E-3,2.87999981E-3,
,,,11.9749997E-3,399.99997616E-3,,,,,11.9749997E-3,2.3039998E-3,
,,,11.9759999E-3,399.99997616E-3,,,,,11.9759999E-3,1.7279999E-3,
,,,11.9769992E-3,399.99997616E-3,,,,,11.9769992E-3,2.3039998E-3,
,,,11.9779995E-3,399.99997616E-3,,,,,11.9779995E-3,1.7279999E-3,
,,,11.9789997E-3,399.99997616E-3,,,,,11.9789997E-3,2.3039998E-3,
,,,11.9800000E-3,399.99997616E-3,,,,,11.9800000E-3,1.1519999E-3,
,,,11.9809993E-3,399.99997616E-3,,,,,11.9809993E-3,1.7279999E-3,
,,,11.9819995E-3,399.99997616E-3,,,,,11.9819995E-3,1.1519999E-3,
,,,11.9829997E-3,399.99997616E-3,,,,,11.9829997E-3,1.7279999E-3,
,,,11.9840000E-3,419.999986887E-3,,,,,11.9840000E-3,0.0,
,,,11.9849993E-3,399.99997616E-3,,,,,11.9849993E-3,1.7279999E-3,
,,,11.9859995E-3,419.999986887E-3,,,,,11.9859995E-3,0.0,
,,,11.9869998E-3,419.999986887E-3,,,,,11.9869998E-3,1.7279999E-3,
,,,11.9880000E-3,419.999986887E-3,,,,,11.9880000E-3,0.0,
,,,11.9889993E-3,419.999986887E-3,,,,,11.9889993E-3,2.87999981E-3,
,,,11.9899996E-3,419.999986887E-3,,,,,11.9899996E-3,1.1519999E-3,
,,,11.9909998E-3,439.999997616E-3,,,,,11.9909998E-3,1.1519999E-3,
,,,11.9920000E-3,419.999986887E-3,,,,,11.9920000E-3,575.999962166E-6,
,,,11.9929994E-3,399.99997616E-3,,,,,11.9929994E-3,2.3039998E-3,
,,,11.9939996E-3,439.999997616E-3,,,,,11.9939996E-3,0.0,
,,,11.9949998E-3,419.999986887E-3,,,,,11.9949998E-3,1.1519999E-3,
,,,11.9960001E-3,419.999986887E-3,,,,,11.9960001E-3,1.1519999E-3,
,,,11.9969994E-3,419.999986887E-3,,,,,11.9969994E-3,1.1519999E-3,
,,,11.9979996E-3,419.999986887E-3,,,,,11.9979996E-3,1.7279999E-3,
,,,11.9989999E-3,419.999986887E-3,,,,,11.9989999E-3,1.1519999E-3,
,,,12.0000001E-3,419.999986887E-3,,,,,12.0000001E-3,2.3039998E-3,
,,,12.0009994E-3,439.999997616E-3,,,,,12.0009994E-3,1.1519999E-3,
,,,12.0019997E-3,419.999986887E-3,,,,,12.0019997E-3,2.87999981E-3,
,,,12.0029999E-3,439.999997616E-3,,,,,12.0029999E-3,1.7279999E-3,
,,,12.0039992E-3,439.999997616E-3,,,,,12.0039992E-3,2.3039998E-3,
,,,12.0049994E-3,439.999997616E-3,,,,,12.0049994E-3,1.1519999E-3,
,,,12.0059997E-3,439.999997616E-3,,,,,12.0059997E-3,2.3039998E-3,
,,,12.0069999E-3,439.999997616E-3,,,,,12.0069999E-3,1.1519999E-3,
,,,12.0079992E-3,439.999997616E-3,,,,,12.0079992E-3,2.3039998E-3,
,,,12.0089995E-3,439.999997616E-3,,,,,12.0089995E-3,1.1519999E-3,
,,,12.0099997E-3,439.999997616E-3,,,,,12.0099997E-3,1.7279999E-3,
,,,12.0110000E-3,439.999997616E-3,,,,,12.0110000E-3,1.1519999E-3,
,,,12.0119993E-3,439.999997616E-3,,,,,12.0119993E-3,1.7279999E-3,
,,,12.0129995E-3,439.999997616E-3,,,,,12.0129995E-3,1.1519999E-3,
,,,12.0139997E-3,439.999997616E-3,,,,,12.0139997E-3,1.1519999E-3,
,,,12.0150000E-3,439.999997616E-3,,,,,12.0150000E-3,0.0,
,,,12.0159993E-3,459.999978542E-3,,,,,12.0159993E-3,1.7279999E-3,
,,,12.0169995E-3,439.999997616E-3,,,,,12.0169995E-3,0.0,
,,,12.0179998E-3,459.999978542E-3,,,,,12.0179998E-3,1.7279999E-3,
,,,12.0190000E-3,439.999997616E-3,,,,,12.0190000E-3,0.0,
,,,12.0199993E-3,439.999997616E-3,,,,,12.0199993E-3,1.7279999E-3,
,,,12.0209996E-3,439.999997616E-3,,,,,12.0209996E-3,0.0,
,,,12.0219998E-3,459.999978542E-3,,,,,12.0219998E-3,1.1519999E-3,
,,,12.0230000E-3,459.999978542E-3,,,,,12.0230000E-3,575.999962166E-6,
,,,12.0239994E-3,459.999978542E-3,,,,,12.0239994E-3,575.999962166E-6,
,,,12.0249996E-3,459.999978542E-3,,,,,12.0249996E-3,0.0,
,,,12.0259998E-3,459.999978542E-3,,,,,12.0259998E-3,1.1519999E-3,
,,,12.0270001E-3,459.999978542E-3,,,,,12.0270001E-3,575.999962166E-6,
,,,12.0279994E-3,439.999997616E-3,,,,,12.0279994E-3,575.999962166E-6,
,,,12.0289996E-3,439.999997616E-3,,,,,12.0289996E-3,575.999962166E-6,
,,,12.0299999E-3,459.999978542E-3,,,,,12.0299999E-3,-575.999962166E-6,
,,,12.0310001E-3,479.999989271E-3,,,,,12.0310001E-3,1.7279999E-3,
,,,12.0319994E-3,479.999989271E-3,,,,,12.0319994E-3,1.1519999E-3,
,,,12.0329997E-3,459.999978542E-3,,,,,12.0329997E-3,1.7279999E-3,
,,,12.0339999E-3,459.999978542E-3,,,,,12.0339999E-3,1.7279999E-3,
,,,12.0349992E-3,459.999978542E-3,,,,,12.0349992E-3,2.3039998E-3,
,,,12.0359994E-3,479.999989271E-3,,,,,12.0359994E-3,575.999962166E-6,
,,,12.0369997E-3,479.999989271E-3,,,,,12.0369997E-3,1.1519999E-3,
,,,12.0379999E-3,479.999989271E-3,,,,,12.0379999E-3,1.7279999E-3,
,,,12.0389992E-3,479.999989271E-3,,,,,12.0389992E-3,575.999962166E-6,
,,,12.0399995E-3,500.000000000E-3,,,,,12.0399995E-3,0.0,
,,,12.0409997E-3,479.999989271E-3,,,,,12.0409997E-3,-575.999962166E-6,
,,,12.0420000E-3,479.999989271E-3,,,,,12.0420000E-3,575.999962166E-6,
,,,12.0429993E-3,479.999989271E-3,,,,,12.0429993E-3,575.999962166E-6,
,,,12.0439995E-3,479.999989271E-3,,,,,12.0439995E-3,575.999962166E-6,
,,,12.0449997E-3,479.999989271E-3,,,,,12.0449997E-3,1.7279999E-3,
,,,12.0460000E-3,479.999989271E-3,,,,,12.0460000E-3,1.1519999E-3,
,,,12.0469993E-3,500.000000000E-3,,,,,12.0469993E-3,2.3039998E-3,
,,,12.0479995E-3,479.999989271E-3,,,,,12.0479995E-3,1.7279999E-3,
,,,12.0489998E-3,479.999989271E-3,,,,,12.0489998E-3,1.7279999E-3,
,,,12.0500000E-3,479.999989271E-3,,,,,12.0500000E-3,2.3039998E-3,
,,,12.0509993E-3,479.999989271E-3,,,,,12.0509993E-3,3.45599977E-3,
,,,12.0519996E-3,479.999989271E-3,,,,,12.0519996E-3,2.87999981E-3,
,,,12.0529998E-3,500.000000000E-3,,,,,12.0529998E-3,2.3039998E-3,
,,,12.0540000E-3,500.000000000E-3,,,,,12.0540000E-3,2.3039998E-3,
,,,12.0549994E-3,500.000000000E-3,,,,,12.0549994E-3,2.3039998E-3,
,,,12.0559996E-3,500.000000000E-3,,,,,12.0559996E-3,2.3039998E-3,
,,,12.0569998E-3,500.000000000E-3,,,,,12.0569998E-3,2.87999981E-3,
,,,12.0580001E-3,500.000000000E-3,,,,,12.0580001E-3,2.3039998E-3,
,,,12.0589994E-3,500.000000000E-3,,,,,12.0589994E-3,3.45599977E-3,
,,,12.0599996E-3,519.999980927E-3,,,,,12.0599996E-3,4.03199997E-3,
,,,12.0609999E-3,500.000000000E-3,,,,,12.0609999E-3,4.03199997E-3,
,,,12.0620001E-3,500.000000000E-3,,,,,12.0620001E-3,5.18399943E-3,
,,,12.0629994E-3,500.000000000E-3,,,,,12.0629994E-3,4.60799970E-3,
,,,12.0639997E-3,519.999980927E-3,,,,,12.0639997E-3,6.33599982E-3,
,,,12.0649999E-3,519.999980927E-3,,,,,12.0649999E-3,6.91199955E-3,
,,,12.0659992E-3,500.000000000E-3,,,,,12.0659992E-3,6.91199955E-3,
,,,12.0669995E-3,519.999980927E-3,,,,,12.0669995E-3,5.75999962E-3,
,,,12.0679997E-3,519.999980927E-3,,,,,12.0679997E-3,5.75999962E-3,
,,,12.0689999E-3,500.000000000E-3,,,,,12.0689999E-3,4.60799970E-3,
,,,12.0699992E-3,519.999980927E-3,,,,,12.0699992E-3,5.18399943E-3,
,,,12.0709995E-3,519.999980927E-3,,,,,12.0709995E-3,5.18399943E-3,
,,,12.0719997E-3,519.999980927E-3,,,,,12.0719997E-3,5.75999962E-3,
,,,12.0730000E-3,519.999980927E-3,,,,,12.0730000E-3,4.60799970E-3,
,,,12.0739993E-3,519.999980927E-3,,,,,12.0739993E-3,7.487999275E-3,
,,,12.0749995E-3,519.999980927E-3,,,,,12.0749995E-3,6.91199955E-3,
,,,12.0759998E-3,519.999980927E-3,,,,,12.0759998E-3,6.91199955E-3,
,,,12.0770000E-3,519.999980927E-3,,,,,12.0770000E-3,8.063999936E-3,
,,,12.0779993E-3,500.000000000E-3,,,,,12.0779993E-3,7.487999275E-3,
,,,12.0789995E-3,519.999980927E-3,,,,,12.0789995E-3,6.91199955E-3,
,,,12.0799998E-3,539.999961853E-3,,,,,12.0799998E-3,6.91199955E-3,
,,,12.0810000E-3,519.999980927E-3,,,,,12.0810000E-3,6.91199955E-3,
,,,12.0819993E-3,519.999980927E-3,,,,,12.0819993E-3,8.063999936E-3,
,,,12.0829996E-3,519.999980927E-3,,,,,12.0829996E-3,7.487999275E-3,
,,,12.0839998E-3,519.999980927E-3,,,,,12.0839998E-3,7.487999275E-3,
,,,12.0850001E-3,539.999961853E-3,,,,,12.0850001E-3,7.487999275E-3,
,,,12.0859994E-3,519.999980927E-3,,,,,12.0859994E-3,8.063999936E-3,
,,,12.0869996E-3,539.999961853E-3,,,,,12.0869996E-3,7.487999275E-3,
,,,12.0879998E-3,519.999980927E-3,,,,,12.0879998E-3,6.91199955E-3,
,,,12.0890001E-3,539.999961853E-3,,,,,12.0890001E-3,8.063999936E-3,
,,,12.0899994E-3,539.999961853E-3,,,,,12.0899994E-3,8.063999936E-3,
,,,12.0909996E-3,539.999961853E-3,,,,,12.0909996E-3,8.063999936E-3,
,,,12.0919999E-3,519.999980927E-3,,,,,12.0919999E-3,7.487999275E-3,
,,,12.0929992E-3,539.999961853E-3,,,,,12.0929992E-3,8.063999936E-3,
,,,12.0939994E-3,539.999961853E-3,,,,,12.0939994E-3,6.91199955E-3,
,,,12.0949997E-3,539.999961853E-3,,,,,12.0949997E-3,9.791999124E-3,
,,,12.0959999E-3,560.000002384E-3,,,,,12.0959999E-3,8.063999936E-3,
,,,12.0969992E-3,539.999961853E-3,,,,,12.0969992E-3,8.063999936E-3,
,,,12.0979995E-3,539.999961853E-3,,,,,12.0979995E-3,8.639999665E-3,
,,,12.0989997E-3,539.999961853E-3,,,,,12.0989997E-3,8.639999665E-3,
,,,12.0999999E-3,539.999961853E-3,,,,,12.0999999E-3,7.487999275E-3,
,,,12.1009992E-3,560.000002384E-3,,,,,12.1009992E-3,7.487999275E-3,
,,,12.1019995E-3,560.000002384E-3,,,,,12.1019995E-3,6.91199955E-3,
,,,12.1029997E-3,560.000002384E-3,,,,,12.1029997E-3,6.91199955E-3,
,,,12.1040000E-3,560.000002384E-3,,,,,12.1040000E-3,6.91199955E-3,
,,,12.1049993E-3,560.000002384E-3,,,,,12.1049993E-3,6.91199955E-3,
,,,12.1059995E-3,560.000002384E-3,,,,,12.1059995E-3,8.639999665E-3,
,,,12.1069998E-3,560.000002384E-3,,,,,12.1069998E-3,7.487999275E-3,
,,,12.1080000E-3,560.000002384E-3,,,,,12.1080000E-3,7.487999275E-3,
,,,12.1089993E-3,560.000002384E-3,,,,,12.1089993E-3,9.215999395E-3,
,,,12.1099995E-3,579.999983311E-3,,,,,12.1099995E-3,8.063999936E-3,
,,,12.1109998E-3,560.000002384E-3,,,,,12.1109998E-3,7.487999275E-3,
,,,12.1120000E-3,560.000002384E-3,,,,,12.1120000E-3,7.487999275E-3,
,,,12.1129993E-3,560.000002384E-3,,,,,12.1129993E-3,6.91199955E-3,
,,,12.1139996E-3,560.000002384E-3,,,,,12.1139996E-3,6.33599982E-3,
,,,12.1149998E-3,560.000002384E-3,,,,,12.1149998E-3,5.75999962E-3,
,,,12.1160001E-3,579.999983311E-3,,,,,12.1160001E-3,7.487999275E-3,
,,,12.1169994E-3,579.999983311E-3,,,,,12.1169994E-3,6.91199955E-3,
,,,12.1179996E-3,560.000002384E-3,,,,,12.1179996E-3,6.91199955E-3,
,,,12.1189998E-3,579.999983311E-3,,,,,12.1189998E-3,8.063999936E-3,
,,,12.1200001E-3,560.000002384E-3,,,,,12.1200001E-3,8.639999665E-3,
,,,12.1209994E-3,579.999983311E-3,,,,,12.1209994E-3,8.063999936E-3,
,,,12.1219996E-3,579.999983311E-3,,,,,12.1219996E-3,8.063999936E-3,
,,,12.1229999E-3,579.999983311E-3,,,,,12.1229999E-3,8.639999665E-3,
,,,12.1239992E-3,579.999983311E-3,,,,,12.1239992E-3,8.063999936E-3,
,,,12.1249994E-3,579.999983311E-3,,,,,12.1249994E-3,9.215999395E-3,
,,,12.1259997E-3,579.999983311E-3,,,,,12.1259997E-3,8.639999665E-3,
,,,12.1269999E-3,579.999983311E-3,,,,,12.1269999E-3,9.791999124E-3,
,,,12.1279992E-3,579.999983311E-3,,,,,12.1279992E-3,9.215999395E-3,
,,,12.1289995E-3,579.999983311E-3,,,,,12.1289995E-3,9.215999395E-3,
,,,12.1299997E-3,599.999964237E-3,,,,,12.1299997E-3,9.215999395E-3,
,,,12.1309999E-3,599.999964237E-3,,,,,12.1309999E-3,8.639999665E-3,
,,,12.1319992E-3,599.999964237E-3,,,,,12.1319992E-3,8.639999665E-3,
,,,12.1329995E-3,579.999983311E-3,,,,,12.1329995E-3,9.215999395E-3,
,,,12.1339997E-3,579.999983311E-3,,,,,12.1339997E-3,8.063999936E-3,
,,,12.1350000E-3,599.999964237E-3,,,,,12.1350000E-3,9.215999395E-3,
,,,12.1359993E-3,599.999964237E-3,,,,,12.1359993E-3,9.215999395E-3,
,,,12.1369995E-3,579.999983311E-3,,,,,12.1369995E-3,9.215999395E-3,
,,,12.1379998E-3,599.999964237E-3,,,,,12.1379998E-3,10.3679989E-3,
,,,12.1390000E-3,599.999964237E-3,,,,,12.1390000E-3,8.639999665E-3,
,,,12.1399993E-3,599.999964237E-3,,,,,12.1399993E-3,9.215999395E-3,
,,,12.1409995E-3,599.999964237E-3,,,,,12.1409995E-3,9.215999395E-3,
,,,12.1419998E-3,599.999964237E-3,,,,,12.1419998E-3,9.215999395E-3,
,,,12.1430000E-3,599.999964237E-3,,,,,12.1430000E-3,8.639999665E-3,
,,,12.1439993E-3,599.999964237E-3,,,,,12.1439993E-3,8.639999665E-3,
,,,12.1449996E-3,599.999964237E-3,,,,,12.1449996E-3,8.063999936E-3,
,,,12.1459998E-3,579.999983311E-3,,,,,12.1459998E-3,8.639999665E-3,
,,,12.1470001E-3,620.000004768E-3,,,,,12.1470001E-3,8.639999665E-3,
,,,12.1479994E-3,599.999964237E-3,,,,,12.1479994E-3,9.215999395E-3,
,,,12.1489996E-3,599.999964237E-3,,,,,12.1489996E-3,9.215999395E-3,
,,,12.1499998E-3,620.000004768E-3,,,,,12.1499998E-3,9.215999395E-3,
,,,12.1510001E-3,620.000004768E-3,,,,,12.1510001E-3,9.215999395E-3,
,,,12.1519994E-3,620.000004768E-3,,,,,12.1519994E-3,10.3679989E-3,
,,,12.1529996E-3,620.000004768E-3,,,,,12.1529996E-3,9.791999124E-3,
,,,12.1539999E-3,620.000004768E-3,,,,,12.1539999E-3,9.215999395E-3,
,,,12.1549992E-3,620.000004768E-3,,,,,12.1549992E-3,10.3679989E-3,
,,,12.1559994E-3,599.999964237E-3,,,,,12.1559994E-3,9.791999124E-3,
,,,12.1569997E-3,620.000004768E-3,,,,,12.1569997E-3,10.9439995E-3,
,,,12.1579999E-3,620.000004768E-3,,,,,12.1579999E-3,10.9439995E-3,
,,,12.1589992E-3,639.999985695E-3,,,,,12.1589992E-3,10.3679989E-3,
,,,12.1599995E-3,620.000004768E-3,,,,,12.1599995E-3,10.3679989E-3,
,,,12.1609997E-3,599.999964237E-3,,,,,12.1609997E-3,10.9439995E-3,
,,,12.1619999E-3,620.000004768E-3,,,,,12.1619999E-3,9.215999395E-3,
,,,12.1629992E-3,620.000004768E-3,,,,,12.1629992E-3,9.791999124E-3,
,,,12.1639995E-3,620.000004768E-3,,,,,12.1639995E-3,9.215999395E-3,
,,,12.1649997E-3,620.000004768E-3,,,,,12.1649997E-3,10.9439995E-3,
,,,12.1660000E-3,639.999985695E-3,,,,,12.1660000E-3,10.3679989E-3,
,,,12.1669993E-3,620.000004768E-3,,,,,12.1669993E-3,10.9439995E-3,
,,,12.1679995E-3,639.999985695E-3,,,,,12.1679995E-3,11.5199992E-3,
,,,12.1689998E-3,620.000004768E-3,,,,,12.1689998E-3,11.5199992E-3,
,,,12.1700000E-3,620.000004768E-3,,,,,12.1700000E-3,10.9439995E-3,
,,,12.1709993E-3,620.000004768E-3,,,,,12.1709993E-3,11.5199992E-3,
,,,12.1719996E-3,620.000004768E-3,,,,,12.1719996E-3,10.3679989E-3,
,,,12.1729998E-3,639.999985695E-3,,,,,12.1729998E-3,10.9439995E-3,
,,,12.1740000E-3,620.000004768E-3,,,,,12.1740000E-3,9.791999124E-3,
,,,12.1749993E-3,620.000004768E-3,,,,,12.1749993E-3,10.9439995E-3,
,,,12.1759996E-3,620.000004768E-3,,,,,12.1759996E-3,11.5199992E-3,
,,,12.1769998E-3,620.000004768E-3,,,,,12.1769998E-3,10.9439995E-3,
,,,12.1780001E-3,620.000004768E-3,,,,,12.1780001E-3,10.9439995E-3,
,,,12.1789994E-3,620.000004768E-3,,,,,12.1789994E-3,12.0959990E-3,
,,,12.1799996E-3,639.999985695E-3,,,,,12.1799996E-3,11.5199992E-3,
,,,12.1809999E-3,620.000004768E-3,,,,,12.1809999E-3,13.2479994E-3,
,,,12.1820001E-3,639.999985695E-3,,,,,12.1820001E-3,13.2479994E-3,
,,,12.1829994E-3,639.999985695E-3,,,,,12.1829994E-3,13.2479994E-3,
,,,12.1839996E-3,620.000004768E-3,,,,,12.1839996E-3,13.2479994E-3,
,,,12.1849999E-3,620.000004768E-3,,,,,12.1849999E-3,11.5199992E-3,
,,,12.1859992E-3,620.000004768E-3,,,,,12.1859992E-3,12.6719996E-3,
,,,12.1869994E-3,620.000004768E-3,,,,,12.1869994E-3,13.2479994E-3,
,,,12.1879997E-3,620.000004768E-3,,,,,12.1879997E-3,14.3999988E-3,
,,,12.1889999E-3,620.000004768E-3,,,,,12.1889999E-3,12.6719996E-3,
,,,12.1899992E-3,620.000004768E-3,,,,,12.1899992E-3,13.2479994E-3,
,,,12.1909995E-3,620.000004768E-3,,,,,12.1909995E-3,13.2479994E-3,
,,,12.1919997E-3,620.000004768E-3,,,,,12.1919997E-3,13.2479994E-3,
,,,12.1929999E-3,620.000004768E-3,,,,,12.1929999E-3,13.2479994E-3,
,,,12.1939993E-3,620.000004768E-3,,,,,12.1939993E-3,14.3999988E-3,
,,,12.1949995E-3,620.000004768E-3,,,,,12.1949995E-3,13.8239991E-3,
,,,12.1959997E-3,620.000004768E-3,,,,,12.1959997E-3,13.2479994E-3,
,,,12.1970000E-3,620.000004768E-3,,,,,12.1970000E-3,13.2479994E-3,
,,,12.1979993E-3,620.000004768E-3,,,,,12.1979993E-3,13.8239991E-3,
,,,12.1989995E-3,620.000004768E-3,,,,,12.1989995E-3,13.2479994E-3,
,,,12.1999998E-3,620.000004768E-3,,,,,12.1999998E-3,13.2479994E-3,
,,,12.2010000E-3,599.999964237E-3,,,,,12.2010000E-3,12.0959990E-3,
,,,12.2019993E-3,599.999964237E-3,,,,,12.2019993E-3,12.6719996E-3,
,,,12.2029996E-3,620.000004768E-3,,,,,12.2029996E-3,12.0959990E-3,
,,,12.2039998E-3,599.999964237E-3,,,,,12.2039998E-3,12.0959990E-3,
,,,12.2050000E-3,599.999964237E-3,,,,,12.2050000E-3,12.0959990E-3,
,,,12.2059993E-3,599.999964237E-3,,,,,12.2059993E-3,10.9439995E-3,
,,,12.2069996E-3,599.999964237E-3,,,,,12.2069996E-3,11.5199992E-3,
,,,12.2079998E-3,599.999964237E-3,,,,,12.2079998E-3,10.9439995E-3,
,,,12.2090001E-3,599.999964237E-3,,,,,12.2090001E-3,11.5199992E-3,
,,,12.2099994E-3,599.999964237E-3,,,,,12.2099994E-3,11.5199992E-3,
,,,12.2109996E-3,599.999964237E-3,,,,,12.2109996E-3,10.9439995E-3,
,,,12.2119999E-3,599.999964237E-3,,,,,12.2119999E-3,12.6719996E-3,
,,,12.2130001E-3,599.999964237E-3,,,,,12.2130001E-3,12.0959990E-3,
,,,12.2139994E-3,579.999983311E-3,,,,,12.2139994E-3,10.9439995E-3,
,,,12.2149996E-3,599.999964237E-3,,,,,12.2149996E-3,12.0959990E-3,
,,,12.2159999E-3,599.999964237E-3,,,,,12.2159999E-3,10.3679989E-3,
,,,12.2169992E-3,599.999964237E-3,,,,,12.2169992E-3,11.5199992E-3,
,,,12.2179994E-3,599.999964237E-3,,,,,12.2179994E-3,10.3679989E-3,
,,,12.2189997E-3,599.999964237E-3,,,,,12.2189997E-3,10.3679989E-3,
,,,12.2199999E-3,599.999964237E-3,,,,,12.2199999E-3,9.215999395E-3,
,,,12.2209992E-3,599.999964237E-3,,,,,12.2209992E-3,10.9439995E-3,
,,,12.2219995E-3,579.999983311E-3,,,,,12.2219995E-3,10.9439995E-3,
,,,12.2229997E-3,579.999983311E-3,,,,,12.2229997E-3,10.9439995E-3,
,,,12.2239999E-3,579.999983311E-3,,,,,12.2239999E-3,10.9439995E-3,
,,,12.2249993E-3,579.999983311E-3,,,,,12.2249993E-3,11.5199992E-3,
,,,12.2259995E-3,579.999983311E-3,,,,,12.2259995E-3,9.215999395E-3,
,,,12.2269997E-3,579.999983311E-3,,,,,12.2269997E-3,10.9439995E-3,
,,,12.2280000E-3,579.999983311E-3,,,,,12.2280000E-3,9.791999124E-3,
,,,12.2289993E-3,579.999983311E-3,,,,,12.2289993E-3,10.9439995E-3,
,,,12.2299995E-3,579.999983311E-3,,,,,12.2299995E-3,9.215999395E-3,
,,,12.2309998E-3,579.999983311E-3,,,,,12.2309998E-3,9.791999124E-3,
,,,12.2320000E-3,560.000002384E-3,,,,,12.2320000E-3,8.639999665E-3,
,,,12.2329993E-3,560.000002384E-3,,,,,12.2329993E-3,9.791999124E-3,
,,,12.2339996E-3,560.000002384E-3,,,,,12.2339996E-3,9.215999395E-3,
,,,12.2349998E-3,579.999983311E-3,,,,,12.2349998E-3,8.063999936E-3,
,,,12.2360000E-3,579.999983311E-3,,,,,12.2360000E-3,8.063999936E-3,
,,,12.2369993E-3,560.000002384E-3,,,,,12.2369993E-3,9.215999395E-3,
,,,12.2379996E-3,579.999983311E-3,,,,,12.2379996E-3,8.063999936E-3,
,,,12.2389998E-3,560.000002384E-3,,,,,12.2389998E-3,8.639999665E-3,
,,,12.2400001E-3,560.000002384E-3,,,,,12.2400001E-3,8.639999665E-3,
,,,12.2409994E-3,560.000002384E-3,,,,,12.2409994E-3,9.791999124E-3,
,,,12.2419996E-3,560.000002384E-3,,,,,12.2419996E-3,8.639999665E-3,
,,,12.2429999E-3,560.000002384E-3,,,,,12.2429999E-3,9.791999124E-3,
,,,12.2440001E-3,560.000002384E-3,,,,,12.2440001E-3,9.215999395E-3,
,,,12.2449994E-3,560.000002384E-3,,,,,12.2449994E-3,8.639999665E-3,
,,,12.2459996E-3,539.999961853E-3,,,,,12.2459996E-3,8.063999936E-3,
,,,12.2469999E-3,560.000002384E-3,,,,,12.2469999E-3,8.639999665E-3,
,,,12.2479992E-3,560.000002384E-3,,,,,12.2479992E-3,9.215999395E-3,
,,,12.2489994E-3,560.000002384E-3,,,,,12.2489994E-3,8.063999936E-3,
,,,12.2499997E-3,560.000002384E-3,,,,,12.2499997E-3,8.063999936E-3,
,,,12.2509999E-3,539.999961853E-3,,,,,12.2509999E-3,8.063999936E-3,
